"Weekly","Spots","Mean","Median","Sd","Count"
1852-08-22,27,3.85714285714286,5,2.41029537806548,7
1852-08-29,38,5.42857142857143,6,3.20713490294909,7
1852-09-05,29,4.14285714285714,4,1.95180014589707,7
1852-09-12,31,4.42857142857143,6,3.40867241298539,7
1852-09-19,31,4.42857142857143,4,2.99205296617238,7
1852-09-26,31,4.42857142857143,5,2.50713268211203,7
1852-10-03,27,3.85714285714286,5,2.79455252402309,7
1852-10-10,25,3.57142857142857,4,3.64495737776374,7
1852-10-17,35,5,5,3,7
1852-10-24,36,5.14285714285714,7,3.53216512583861,7
1852-10-31,42,6,7,2.38047614284762,7
1852-11-07,39,5.57142857142857,6,2.8784916685157,7
1852-11-14,38,5.42857142857143,7,3.9940431835899,7
1852-11-21,41,5.85714285714286,7,2.85356919363403,7
1852-11-28,30,4.28571428571429,4,2.6903708365382,7
1852-12-05,22,3.14285714285714,3,2.60950643025148,7
1852-12-12,31,4.42857142857143,3,3.5523298860111,7
1852-12-19,38,5.42857142857143,6,2.8784916685157,7
1852-12-26,34,4.85714285714286,5,2.19306265517513,7
1853-01-02,29,4.14285714285714,5,2.96808419852332,7
1853-01-09,16,2.28571428571429,3,2.36038737740833,7
1853-01-16,36,5.14285714285714,5,3.23669437485075,7
1853-01-23,33,4.71428571428571,4,3.19970236711092,7
1853-01-30,22,3.14285714285714,3,3.07834216359885,7
1853-02-06,37,5.28571428571429,6,2.36038737740833,7
1853-02-13,26,3.71428571428571,4,3.19970236711092,7
1853-02-20,22,3.14285714285714,4,2.54483604112141,7
1853-02-27,28,4,3,3.69684550213647,7
1853-03-06,14,2,1,2.44948974278318,7
1853-03-13,26,3.71428571428571,4,1.79947082168487,7
1853-03-20,33,4.71428571428571,6,3.25137333621173,7
1853-03-27,26,3.71428571428571,4,3.14718316987777,7
1853-04-03,30,4.28571428571429,5,2.6903708365382,7
1853-04-10,36,5.14285714285714,5,2.911389784311,7
1853-04-17,21,3,2,2.64575131106459,7
1853-04-24,26,3.71428571428571,2,3.98807746975431,7
1853-05-01,34,4.85714285714286,7,4.29839394148448,7
1853-05-08,35,5,5,2.94392028877595,7
1853-05-15,37,5.28571428571429,6,2.56347977784662,7
1853-05-22,32,4.57142857142857,5,1.98805959477601,7
1853-05-29,35,5,6,3.21455025366432,7
1853-06-05,23,3.28571428571429,4,2.28868854108532,7
1853-06-12,33,4.71428571428571,4,2.9277002188456,7
1853-06-19,32,4.57142857142857,6,2.8784916685157,7
1853-06-26,17,2.42857142857143,1,3.15473944286703,7
1853-07-03,38,5.42857142857143,7,2.93582145558064,7
1853-07-10,22,3.14285714285714,3,3.23669437485075,7
1853-07-17,39,5.57142857142857,5,2.99205296617238,7
1853-07-24,36,5.14285714285714,5,2.911389784311,7
1853-07-31,22,3.14285714285714,3,2.54483604112141,7
1853-08-07,30,4.28571428571429,4,2.9277002188456,7
1853-08-14,17,2.42857142857143,1,2.22539456105675,7
1853-08-21,41,5.85714285714286,7,3.28778402720188,7
1853-08-28,33,4.71428571428571,4,3.14718316987777,7
1853-09-04,20,2.85714285714286,3,3.07834216359885,7
1853-09-11,36,5.14285714285714,4,3.28778402720188,7
1853-09-18,23,3.28571428571429,3,2.21466970556828,7
1853-09-25,40,5.71428571428571,6,3.19970236711092,7
1853-10-02,40,5.71428571428571,7,2.87020822207993,7
1853-10-09,31,4.42857142857143,5,1.90237946242268,7
1853-10-16,34,4.85714285714286,5,2.41029537806548,7
1853-10-23,31,4.42857142857143,4,2.76026223736942,7
1853-10-30,38,5.42857142857143,7,3.64495737776374,7
1853-11-06,35,5,5,2.51661147842358,7
1853-11-13,32,4.57142857142857,4,2.37045304088641,7
1853-11-20,28,4,4,3.21455025366432,7
1853-11-27,29,4.14285714285714,3,3.48466026218585,7
1853-12-04,34,4.85714285714286,6,2.73426232761059,7
1853-12-11,29,4.14285714285714,3,2.96808419852332,7
1853-12-18,47,6.71428571428571,7,2.21466970556828,7
1853-12-25,28,4,2,4.12310562561766,7
1854-01-01,33,4.71428571428571,5,2.98408476836063,7
1854-01-08,36,5.14285714285714,6,3.18478525851542,7
1854-01-15,27,3.85714285714286,2,3.33809184158512,7
1854-01-22,1,0.142857142857143,0,0.377964473009227,7
1854-01-29,15,2.14285714285714,2,2.41029537806548,7
1854-02-05,33,4.71428571428571,5,3.19970236711092,7
1854-02-12,27,3.85714285714286,3,2.34012616672488,7
1854-02-19,0,0,0,0,7
1854-02-26,6,0.857142857142857,0,1.4638501094228,7
1854-03-05,11,1.57142857142857,0,2.37045304088641,7
1854-03-12,26,3.71428571428571,4,1.60356745147455,7
1854-03-19,22,3.14285714285714,3,2.60950643025148,7
1854-03-26,24,3.42857142857143,3,2.99205296617238,7
1854-04-02,25,3.57142857142857,3,2.63673679998231,7
1854-04-09,35,5,4,2,7
1854-04-16,32,4.57142857142857,4,1.90237946242268,7
1854-04-23,16,2.28571428571429,0,3.30223589477825,7
1854-04-30,35,5,5,2.3094010767585,7
1854-05-07,43,6.14285714285714,7,2.54483604112141,7
1854-05-14,18,2.57142857142857,2,1.2724180205607,7
1854-05-21,11,1.57142857142857,0,2.37045304088641,7
1854-05-28,9,1.28571428571429,0,2.98408476836063,7
1854-06-04,18,2.57142857142857,2,2.93582145558064,7
1854-06-11,34,4.85714285714286,5,2.60950643025148,7
1854-06-18,21,3,4,1.4142135623731,7
1854-06-25,10,1.42857142857143,2,0.975900072948533,7
1854-07-02,28,4,4,3.21455025366432,7
1854-07-09,28,4,5,3.95811402901264,7
1854-07-16,12,1.71428571428571,1,2.49761791275112,7
1854-07-23,31,4.42857142857143,3,3.20713490294909,7
1854-07-30,35,5,5,2.70801280154532,7
1854-08-06,29,4.14285714285714,4,3.02371578407382,7
1854-08-13,8,1.14285714285714,1,0.899735410842437,7
1854-08-20,11,1.57142857142857,0,2.43975018237133,7
1854-08-27,33,4.71428571428571,5,2.75162289775117,7
1854-09-03,24,3.42857142857143,2,2.43975018237133,7
1854-09-10,30,4.28571428571429,6,3.45032779671177,7
1854-09-17,3,0.428571428571429,0,1.13389341902768,7
1854-09-24,27,3.85714285714286,4,2.26778683805536,7
1854-10-01,25,3.57142857142857,4,2.50713268211203,7
1854-10-08,6,0.857142857142857,0,2.26778683805536,7
1854-10-15,3,0.428571428571429,0,0.534522483824849,7
1854-10-22,5,0.714285714285714,0,1.88982236504614,7
1854-10-29,17,2.42857142857143,1,2.43975018237133,7
1854-11-05,11,1.57142857142857,0,2.63673679998231,7
1854-11-12,27,3.85714285714286,6,3.67099311851582,7
1854-11-19,33,4.71428571428571,5,2.6903708365382,7
1854-11-26,38,5.42857142857143,6,1.81265393434993,7
1854-12-03,32,4.57142857142857,6,4.07664661444276,7
1854-12-10,39,5.57142857142857,6,2.99205296617238,7
1854-12-17,38,5.42857142857143,5,2.99205296617238,7
1854-12-24,13,1.85714285714286,0,3.33809184158512,7
1854-12-31,8,1.14285714285714,0,3.02371578407382,7
1855-01-07,22,3.14285714285714,4,2.54483604112141,7
1855-01-14,42,6,8,3.05505046330389,7
1855-01-21,1,0.142857142857143,0,0.377964473009227,7
1855-01-28,7,1,0,2.64575131106459,7
1855-02-04,9,1.28571428571429,0,2.56347977784662,7
1855-02-11,15,2.14285714285714,0,2.85356919363403,7
1855-02-18,21,3,0,3.74165738677394,7
1855-02-25,32,4.57142857142857,7,3.73528860362636,7
1855-03-04,22,3.14285714285714,4,1.67616341969505,7
1855-03-11,31,4.42857142857143,7,3.5523298860111,7
1855-03-18,2,0.285714285714286,0,0.755928946018455,7
1855-03-25,20,2.85714285714286,2,3.23669437485075,7
1855-04-01,24,3.42857142857143,3,3.30943816264649,7
1855-04-08,0,0,0,0,7
1855-04-15,0,0,0,0,7
1855-04-22,7,1,0,2.23606797749979,7
1855-04-29,14,2,3,1.91485421551268,7
1855-05-06,12,1.71428571428571,0,2.21466970556828,7
1855-05-13,15,2.14285714285714,1,3.13201593379149,7
1855-05-20,5,0.714285714285714,0,1.88982236504614,7
1855-05-27,0,0,0,0,7
1855-06-03,5,0.714285714285714,0,1.25356634105602,7
1855-06-10,28,4,4,4,7
1855-06-17,7,1,0,2.64575131106459,7
1855-06-24,0,0,0,0,7
1855-07-01,0,0,0,0,7
1855-07-08,1,0.142857142857143,0,0.377964473009227,7
1855-07-15,0,0,0,0,7
1855-07-22,0,0,0,0,7
1855-07-29,4,0.571428571428571,0,1.51185789203691,7
1855-08-05,19,2.71428571428571,0,3.59231985000806,7
1855-08-12,1,0.142857142857143,0,0.377964473009227,7
1855-08-19,0,0,0,0,7
1855-08-26,0,0,0,0,7
1855-09-02,0,0,0,0,7
1855-09-09,0,0,0,0,7
1855-09-16,0,0,0,0,7
1855-09-23,0,0,0,0,7
1855-09-30,17,2.42857142857143,2,2.76026223736942,7
1855-10-07,10,1.42857142857143,0,2.93582145558064,7
1855-10-14,12,1.71428571428571,1,2.87020822207993,7
1855-10-21,25,3.57142857142857,3,3.15473944286703,7
1855-10-28,10,1.42857142857143,1,1.61834718742537,7
1855-11-04,0,0,0,0,7
1855-11-11,3,0.428571428571429,0,0.786795792469443,7
1855-11-18,7,1,0,1.82574185835055,7
1855-11-25,14,2,0,2.82842712474619,7
1855-12-02,17,2.42857142857143,0,3.45722156541651,7
1855-12-09,1,0.142857142857143,0,0.377964473009227,7
1855-12-16,0,0,0,0,7
1855-12-23,0,0,0,0,7
1855-12-30,0,0,0,0,7
1856-01-06,0,0,0,0,7
1856-01-13,0,0,0,0,7
1856-01-20,0,0,0,0,7
1856-01-27,0,0,0,0,7
1856-02-03,14,2,0,3.41565025531987,7
1856-02-10,11,1.57142857142857,0,3.04724700110022,7
1856-02-17,27,3.85714285714286,3,4.0178174601215,7
1856-02-24,8,1.14285714285714,0,3.02371578407382,7
1856-03-02,0,0,0,0,7
1856-03-09,0,0,0,0,7
1856-03-16,3,0.428571428571429,0,1.13389341902768,7
1856-03-23,0,0,0,0,7
1856-03-30,0,0,0,0,7
1856-04-06,14,2,3,2,7
1856-04-13,13,1.85714285714286,0,3.07834216359885,7
1856-04-20,4,0.571428571428571,0,1.13389341902768,7
1856-04-27,0,0,0,0,7
1856-05-04,0,0,0,0,7
1856-05-11,0,0,0,0,7
1856-05-18,0,0,0,0,7
1856-05-25,0,0,0,0,7
1856-06-01,26,3.71428571428571,4,3.14718316987777,7
1856-06-08,18,2.57142857142857,0,3.77964473009227,7
1856-06-15,0,0,0,0,7
1856-06-22,0,0,0,0,7
1856-06-29,4,0.571428571428571,0,1.13389341902768,7
1856-07-06,0,0,0,0,7
1856-07-13,0,0,0,0,7
1856-07-20,21,3,1,3.55902608401044,7
1856-07-27,29,4.14285714285714,5,2.96808419852332,7
1856-08-03,0,0,0,0,7
1856-08-10,1,0.142857142857143,0,0.377964473009227,7
1856-08-17,21,3,1,3.05505046330389,7
1856-08-24,8,1.14285714285714,1,1.3451854182691,7
1856-08-31,29,4.14285714285714,6,3.38765264987284,7
1856-09-07,8,1.14285714285714,0,2.60950643025148,7
1856-09-14,6,0.857142857142857,0,1.86445447147161,7
1856-09-21,0,0,0,0,7
1856-09-28,0,0,0,0,7
1856-10-05,5,0.714285714285714,0,1.88982236504614,7
1856-10-12,11,1.57142857142857,0,2.63673679998231,7
1856-10-19,0,0,0,0,7
1856-10-26,13,1.85714285714286,0,3.07834216359885,7
1856-11-02,3,0.428571428571429,0,0.786795792469443,7
1856-11-09,3,0.428571428571429,0,1.13389341902768,7
1856-11-16,20,2.85714285714286,1,3.48466026218585,7
1856-11-23,21,3,4,2.44948974278318,7
1856-11-30,2,0.285714285714286,0,0.487950036474267,7
1856-12-07,0,0,0,0,7
1856-12-14,20,2.85714285714286,5,2.67261241912424,7
1856-12-21,29,4.14285714285714,5,3.13201593379149,7
1856-12-28,17,2.42857142857143,2,2.63673679998231,7
1857-01-04,33,4.71428571428571,5,2.21466970556828,7
1857-01-11,29,4.14285714285714,3,3.48466026218585,7
1857-01-18,20,2.85714285714286,4,2.11570094204982,7
1857-01-25,4,0.571428571428571,1,0.534522483824849,7
1857-02-01,20,2.85714285714286,3,3.13201593379149,7
1857-02-08,33,4.71428571428571,5,1.79947082168487,7
1857-02-15,5,0.714285714285714,0,1.49602648308619,7
1857-02-22,0,0,0,0,7
1857-03-01,12,1.71428571428571,0,2.98408476836063,7
1857-03-08,10,1.42857142857143,1,1.90237946242268,7
1857-03-15,12,1.71428571428571,1,2.28868854108532,7
1857-03-22,1,0.142857142857143,0,0.377964473009227,7
1857-03-29,36,5.14285714285714,6,2.96808419852332,7
1857-04-05,34,4.85714285714286,6,3.02371578407382,7
1857-04-12,9,1.28571428571429,0,2.56347977784662,7
1857-04-19,0,0,0,0,7
1857-04-26,9,1.28571428571429,1,1.79947082168487,7
1857-05-03,38,5.42857142857143,6,3.20713490294909,7
1857-05-10,31,4.42857142857143,4,3.59894164336975,7
1857-05-17,26,3.71428571428571,3,2.1380899352994,7
1857-05-24,4,0.571428571428571,0,1.13389341902768,7
1857-05-31,26,3.71428571428571,5,2.42997158517582,7
1857-06-07,23,3.28571428571429,1,3.45032779671177,7
1857-06-14,12,1.71428571428571,0,2.42997158517582,7
1857-06-21,7,1,1,1,7
1857-06-28,29,4.14285714285714,4,3.76069902316805,7
1857-07-05,34,4.85714285714286,5,3.53216512583861,7
1857-07-12,10,1.42857142857143,0,2.22539456105675,7
1857-07-19,30,4.28571428571429,5,2.56347977784662,7
1857-07-26,10,1.42857142857143,0,2.50713268211203,7
1857-08-02,0,0,0,0,7
1857-08-09,10,1.42857142857143,2,0.786795792469443,7
1857-08-16,18,2.57142857142857,2,2.50713268211203,7
1857-08-23,14,2,2,1.91485421551268,7
1857-08-30,25,3.57142857142857,2,3.40867241298539,7
1857-09-06,35,5,5,2.44948974278318,7
1857-09-13,28,4,4,1.63299316185545,7
1857-09-20,26,3.71428571428571,4,2.42997158517582,7
1857-09-27,31,4.42857142857143,7,4.1576092031015,7
1857-10-04,21,3,3,1.52752523165195,7
1857-10-11,30,4.28571428571429,5,2.98408476836063,7
1857-10-18,21,3,3,1.52752523165195,7
1857-10-25,19,2.71428571428571,3,1.88982236504614,7
1857-11-01,35,5,6,3.91578004149024,7
1857-11-08,39,5.57142857142857,6,2.14919697074224,7
1857-11-15,37,5.28571428571429,5,2.87020822207993,7
1857-11-22,14,2,1,2.38047614284762,7
1857-11-29,16,2.28571428571429,2,1.25356634105602,7
1857-12-06,16,2.28571428571429,2,2.21466970556828,7
1857-12-13,41,5.85714285714286,7,3.38765264987284,7
1857-12-20,25,3.57142857142857,4,2.81999662276056,7
1857-12-27,39,5.57142857142857,6,2.63673679998231,7
1858-01-03,29,4.14285714285714,5,3.23669437485075,7
1858-01-10,23,3.28571428571429,4,1.88982236504614,7
1858-01-17,30,4.28571428571429,6,2.9277002188456,7
1858-01-24,42,6,6,0.816496580927726,7
1858-01-31,38,5.42857142857143,6,3.50509832753866,7
1858-02-07,27,3.85714285714286,4,1.86445447147161,7
1858-02-14,44,6.28571428571429,5,2.05866345916355,7
1858-02-21,44,6.28571428571429,7,2.05866345916355,7
1858-02-28,34,4.85714285714286,5,1.86445447147161,7
1858-03-07,33,4.71428571428571,6,3.45032779671177,7
1858-03-14,35,5,5,1.52752523165195,7
1858-03-21,23,3.28571428571429,3,2.49761791275112,7
1858-03-28,32,4.57142857142857,3,3.35942171894424,7
1858-04-04,26,3.71428571428571,4,2.42997158517582,7
1858-04-11,44,6.28571428571429,8,3.03942350423485,7
1858-04-18,33,4.71428571428571,4,3.30223589477825,7
1858-04-25,25,3.57142857142857,3,2.5727509827124,7
1858-05-02,40,5.71428571428571,5,2.42997158517582,7
1858-05-09,24,3.42857142857143,4,2.93582145558064,7
1858-05-16,37,5.28571428571429,5,2.56347977784662,7
1858-05-23,37,5.28571428571429,4,2.28868854108532,7
1858-05-30,30,4.28571428571429,5,3.59231985000806,7
1858-06-06,24,3.42857142857143,2,3.20713490294909,7
1858-06-13,29,4.14285714285714,3,2.41029537806548,7
1858-06-20,44,6.28571428571429,7,1.88982236504614,7
1858-06-27,34,4.85714285714286,6,3.48466026218585,7
1858-07-04,28,4,4,2.82842712474619,7
1858-07-11,24,3.42857142857143,3,3.50509832753866,7
1858-07-18,42,6,6,1.91485421551268,7
1858-07-25,38,5.42857142857143,7,2.5727509827124,7
1858-08-01,25,3.57142857142857,1,3.64495737776374,7
1858-08-08,32,4.57142857142857,5,2.81999662276056,7
1858-08-15,24,3.42857142857143,4,1.98805959477601,7
1858-08-22,26,3.71428571428571,4,2.6903708365382,7
1858-08-29,34,4.85714285714286,5,3.62530786869986,7
1858-09-05,23,3.28571428571429,2,3.86066858261129,7
1858-09-12,28,4,4,2.08166599946613,7
1858-09-19,31,4.42857142857143,6,3.30943816264649,7
1858-09-26,45,6.42857142857143,7,3.10145895008263,7
1858-10-03,23,3.28571428571429,2,3.45032779671177,7
1858-10-10,35,5,4,2.94392028877595,7
1858-10-17,40,5.71428571428571,6,3.25137333621173,7
1858-10-24,32,4.57142857142857,3,3.50509832753866,7
1858-10-31,35,5,6,2.23606797749979,7
1858-11-07,29,4.14285714285714,5,2.73426232761059,7
1858-11-14,19,2.71428571428571,3,2.1380899352994,7
1858-11-21,45,6.42857142857143,6,1.39727626201154,7
1858-11-28,25,3.57142857142857,2,2.93582145558064,7
1858-12-05,55,7.85714285714286,8,1.0690449676497,7
1858-12-12,31,4.42857142857143,4,2.50713268211203,7
1858-12-19,45,6.42857142857143,6,1.71824938596845,7
1858-12-26,26,3.71428571428571,3,2.62769136406122,7
1859-01-02,36,5.14285714285714,7,2.67261241912424,7
1859-01-09,35,5,5,4.04145188432738,7
1859-01-16,36,5.14285714285714,6,2.19306265517513,7
1859-01-23,23,3.28571428571429,3,2.49761791275112,7
1859-01-30,30,4.28571428571429,4,2.81154084173819,7
1859-02-06,44,6.28571428571429,6,1.97604704011871,7
1859-02-13,43,6.14285714285714,6,2.26778683805536,7
1859-02-20,37,5.28571428571429,5,3.54562104171167,7
1859-02-27,30,4.28571428571429,4,1.97604704011871,7
1859-03-06,32,4.57142857142857,4,2.5727509827124,7
1859-03-13,38,5.42857142857143,5,3.20713490294909,7
1859-03-20,43,6.14285714285714,7,2.54483604112141,7
1859-03-27,39,5.57142857142857,7,3.40867241298539,7
1859-04-03,37,5.28571428571429,6,1.38013111868471,7
1859-04-10,39,5.57142857142857,7,3.35942171894424,7
1859-04-17,25,3.57142857142857,4,2.07019667802706,7
1859-04-24,21,3,4,2.16024689946929,7
1859-05-01,35,5,4,3,7
1859-05-08,26,3.71428571428571,3,2.6903708365382,7
1859-05-15,49,7,7,2.08166599946613,7
1859-05-22,34,4.85714285714286,5,2.911389784311,7
1859-05-29,26,3.71428571428571,2,3.09377254681539,7
1859-06-05,25,3.57142857142857,4,2.07019667802706,7
1859-06-12,33,4.71428571428571,4,2.6903708365382,7
1859-06-19,38,5.42857142857143,6,3.40867241298539,7
1859-06-26,17,2.42857142857143,2,1.90237946242268,7
1859-07-03,26,3.71428571428571,2,3.14718316987777,7
1859-07-10,26,3.71428571428571,3,2.49761791275112,7
1859-07-17,27,3.85714285714286,4,2.47847879612821,7
1859-07-24,38,5.42857142857143,5,1.90237946242268,7
1859-07-31,37,5.28571428571429,5,2.56347977784662,7
1859-08-07,35,5,6,2.44948974278318,7
1859-08-14,12,1.71428571428571,1,2.49761791275112,7
1859-08-21,29,4.14285714285714,3,2.911389784311,7
1859-08-28,32,4.57142857142857,4,2.99205296617238,7
1859-09-04,29,4.14285714285714,4,2.85356919363403,7
1859-09-11,27,3.85714285714286,3,2.85356919363403,7
1859-09-18,36,5.14285714285714,5,2.34012616672488,7
1859-09-25,47,6.71428571428571,6,1.70433620649269,7
1859-10-02,35,5,6,2.3094010767585,7
1859-10-09,39,5.57142857142857,7,3.40867241298539,7
1859-10-16,36,5.14285714285714,6,3.23669437485075,7
1859-10-23,18,2.57142857142857,2,2.37045304088641,7
1859-10-30,32,4.57142857142857,4,3.25868802112869,7
1859-11-06,39,5.57142857142857,6,2.63673679998231,7
1859-11-13,24,3.42857142857143,3,2.63673679998231,7
1859-11-20,31,4.42857142857143,4,3.5523298860111,7
1859-11-27,37,5.28571428571429,5,2.6903708365382,7
1859-12-04,18,2.57142857142857,2,1.13389341902768,7
1859-12-11,26,3.71428571428571,3,2.9277002188456,7
1859-12-18,25,3.57142857142857,4,2.29906813420444,7
1859-12-25,25,3.57142857142857,3,2.50713268211204,7
1860-01-01,30,4.28571428571429,4,3.63841933236058,7
1860-01-08,44,6.28571428571429,8,3.3523268393901,7
1860-01-15,19,2.71428571428571,2,2.87020822207993,7
1860-01-22,28,4,4,2.76887462097269,7
1860-01-29,43,6.14285714285714,7,2.11570094204981,7
1860-02-05,36,5.14285714285714,5,2.19306265517513,7
1860-02-12,33,4.71428571428571,5,2.42997158517582,7
1860-02-19,36,5.14285714285714,6,2.26778683805536,7
1860-02-26,33,4.71428571428571,4,2.9277002188456,7
1860-03-04,39,5.57142857142857,7,2.93582145558064,7
1860-03-11,47,6.71428571428571,9,3.40168025708304,7
1860-03-18,13,1.85714285714286,2,1.4638501094228,7
1860-03-25,31,4.42857142857143,4,2.43975018237133,7
1860-04-01,34,4.85714285714286,5,2.11570094204981,7
1860-04-08,37,5.28571428571429,5,2.98408476836063,7
1860-04-15,33,4.71428571428571,4,2.81154084173819,7
1860-04-22,46,6.57142857142857,7,1.90237946242268,7
1860-04-29,45,6.42857142857143,9,4.07664661444276,7
1860-05-06,26,3.71428571428571,4,3.09377254681539,7
1860-05-13,38,5.42857142857143,6,2.22539456105675,7
1860-05-20,24,3.42857142857143,3,2.93582145558064,7
1860-05-27,25,3.57142857142857,2,3.35942171894424,7
1860-06-03,44,6.28571428571429,7,2.9277002188456,7
1860-06-10,27,3.85714285714286,3,1.67616341969505,7
1860-06-17,38,5.42857142857143,5,3.40867241298539,7
1860-06-24,41,5.85714285714286,6,2.41029537806548,7
1860-07-01,28,4,4,3.1091263510296,7
1860-07-08,40,5.71428571428571,6,2.6903708365382,7
1860-07-15,40,5.71428571428571,6,2.87020822207993,7
1860-07-22,32,4.57142857142857,4,1.90237946242268,7
1860-07-29,33,4.71428571428571,6,3.03942350423485,7
1860-08-05,12,1.71428571428571,1,2.56347977784662,7
1860-08-12,17,2.42857142857143,0,3.86683086679272,7
1860-08-19,32,4.57142857142857,7,3.77964473009227,7
1860-08-26,34,4.85714285714286,4,3.13201593379149,7
1860-09-02,31,4.42857142857143,4,3.40867241298539,7
1860-09-09,33,4.71428571428571,4,2.6903708365382,7
1860-09-16,43,6.14285714285714,7,2.79455252402309,7
1860-09-23,18,2.57142857142857,3,2.93582145558064,7
1860-09-30,26,3.71428571428571,5,2.9277002188456,7
1860-10-07,26,3.71428571428571,3,2.42997158517582,7
1860-10-14,37,5.28571428571429,5,2.49761791275112,7
1860-10-21,20,2.85714285714286,2,3.38765264987284,7
1860-10-28,21,3,4,2.51661147842358,7
1860-11-04,24,3.42857142857143,3,2.43975018237133,7
1860-11-11,30,4.28571428571429,4,1.79947082168487,7
1860-11-18,20,2.85714285714286,2,2.19306265517513,7
1860-11-25,40,5.71428571428571,7,3.09377254681539,7
1860-12-02,36,5.14285714285714,6,2.19306265517513,7
1860-12-09,30,4.28571428571429,3,3.03942350423485,7
1860-12-16,28,4,3,2.82842712474619,7
1860-12-23,35,5,6,3.65148371670111,7
1860-12-30,42,6,6,1.82574185835055,7
1861-01-06,32,4.57142857142857,4,2.69920623252731,7
1861-01-13,30,4.28571428571429,5,1.11269728052837,7
1861-01-20,29,4.14285714285714,4,3.53216512583861,7
1861-01-27,32,4.57142857142857,5,2.43975018237133,7
1861-02-03,27,3.85714285714286,4,3.13201593379149,7
1861-02-10,34,4.85714285714286,5,1.3451854182691,7
1861-02-17,29,4.14285714285714,3,3.71611676478603,7
1861-02-24,30,4.28571428571429,3,3.72890894294322,7
1861-03-03,27,3.85714285714286,4,2.26778683805536,7
1861-03-10,46,6.57142857142857,7,2.76026223736942,7
1861-03-17,34,4.85714285714286,4,2.67261241912424,7
1861-03-24,30,4.28571428571429,4,3.49829890633937,7
1861-03-31,29,4.14285714285714,5,3.13201593379149,7
1861-04-07,37,5.28571428571429,7,2.75162289775117,7
1861-04-14,23,3.28571428571429,4,2.87020822207993,7
1861-04-21,20,2.85714285714286,2,2.79455252402309,7
1861-04-28,28,4,3,2.64575131106459,7
1861-05-05,28,4,4,3.51188458428425,7
1861-05-12,22,3.14285714285714,4,2.73426232761059,7
1861-05-19,42,6,6,1.82574185835055,7
1861-05-26,36,5.14285714285714,7,3.89138242053607,7
1861-06-02,36,5.14285714285714,7,3.71611676478603,7
1861-06-09,19,2.71428571428571,3,2.36038737740833,7
1861-06-16,23,3.28571428571429,3,2.9277002188456,7
1861-06-23,26,3.71428571428571,3,3.40168025708304,7
1861-06-30,48,6.85714285714286,7,1.57359158493889,7
1861-07-07,28,4,3,2.16024689946929,7
1861-07-14,28,4,4,2.76887462097269,7
1861-07-21,28,4,3,2.58198889747161,7
1861-07-28,15,2.14285714285714,1,1.4638501094228,7
1861-08-04,36,5.14285714285714,4,2.41029537806548,7
1861-08-11,29,4.14285714285714,4,3.18478525851542,7
1861-08-18,25,3.57142857142857,3,2.76026223736942,7
1861-08-25,33,4.71428571428571,4,3.19970236711092,7
1861-09-01,17,2.42857142857143,2,2.14919697074224,7
1861-09-08,26,3.71428571428571,4,3.09377254681539,7
1861-09-15,31,4.42857142857143,4,2.5727509827124,7
1861-09-22,29,4.14285714285714,4,3.8483144114695,7
1861-09-29,28,4,5,3.41565025531987,7
1861-10-06,23,3.28571428571429,4,2.49761791275112,7
1861-10-13,33,4.71428571428571,4,3.63841933236058,7
1861-10-20,33,4.71428571428571,6,3.54562104171167,7
1861-10-27,48,6.85714285714286,7,2.34012616672488,7
1861-11-03,15,2.14285714285714,1,2.47847879612821,7
1861-11-10,23,3.28571428571429,4,3.19970236711092,7
1861-11-17,38,5.42857142857143,6,1.61834718742537,7
1861-11-24,20,2.85714285714286,2,3.07834216359885,7
1861-12-01,21,3,3,1.63299316185545,7
1861-12-08,35,5,5,2.16024689946929,7
1861-12-15,15,2.14285714285714,2,2.19306265517513,7
1861-12-22,35,5,4,2.38047614284762,7
1861-12-29,37,5.28571428571429,5,2.87020822207993,7
1862-01-05,37,5.28571428571429,6,1.97604704011871,7
1862-01-12,24,3.42857142857143,3,2.93582145558064,7
1862-01-19,31,4.42857142857143,5,2.5727509827124,7
1862-01-26,26,3.71428571428571,4,2.05866345916355,7
1862-02-02,20,2.85714285714286,2,2.79455252402309,7
1862-02-09,20,2.85714285714286,2,2.79455252402309,7
1862-02-16,44,6.28571428571429,6,1.11269728052837,7
1862-02-23,20,2.85714285714286,2,2.19306265517513,7
1862-03-02,37,5.28571428571429,7,4.07080195679286,7
1862-03-09,42,6,6,1.82574185835055,7
1862-03-16,15,2.14285714285714,3,2.26778683805536,7
1862-03-23,3,0.428571428571429,0,1.13389341902768,7
1862-03-30,36,5.14285714285714,5,3.07834216359885,7
1862-04-06,26,3.71428571428571,4,3.09377254681539,7
1862-04-13,17,2.42857142857143,2,1.90237946242268,7
1862-04-20,34,4.85714285714286,4,3.53216512583861,7
1862-04-27,30,4.28571428571429,4,3.49829890633937,7
1862-05-04,32,4.57142857142857,3,3.64495737776374,7
1862-05-11,22,3.14285714285714,3,2.19306265517513,7
1862-05-18,44,6.28571428571429,6,2.05866345916355,7
1862-05-25,31,4.42857142857143,4,3.40867241298539,7
1862-06-01,20,2.85714285714286,1,2.96808419852332,7
1862-06-08,45,6.42857142857143,7,2.81999662276056,7
1862-06-15,47,6.71428571428571,7,2.49761791275112,7
1862-06-22,11,1.57142857142857,1,1.51185789203691,7
1862-06-29,35,5,4,3.1091263510296,7
